ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
SRB,Serbia,rural,Drinking water,2020,0.038,1446.11566,Surface water
SRB,Serbia,urban,Drinking water,2020,0,0,Surface water
SRB,Serbia,total,Sanitation,2020,2.06964,180832.4738,Unimproved
SRB,Serbia,rural,Sanitation,2020,4.27678,162751.69101,Unimproved
SRB,Serbia,urban,Sanitation,2020,0.36661,18081.02469,Unimproved
SRB,Serbia,total,Drinking water,2020,0.44372,38769.49993,Unimproved
SRB,Serbia,rural,Drinking water,2020,0.57116,21735.35793,Unimproved
SRB,Serbia,urban,Drinking water,2020,0.34539,17034.38459,Unimproved
SUR,Suriname,total,Hygiene,2020,72.10366,422984.5577,Basic service
SUR,Suriname,rural,Hygiene,2020,66.83833,132728.53518,Basic service
SUR,Suriname,urban,Hygiene,2020,74.79813,290256.02181,Basic service
SUR,Suriname,total,Sanitation,2020,64.77361,379984.01354,Basic service
SUR,Suriname,rural,Sanitation,2020,48.41517,96143.5516,Basic service
SUR,Suriname,urban,Sanitation,2020,73.14485,283840.45966,Basic service
SUR,Suriname,total,Drinking water,2020,42.2292,247730.83005,Basic service
SUR,Suriname,rural,Drinking water,2020,55.76745,110743.81621,Basic service
SUR,Suriname,urban,Drinking water,2020,35.30115,136987.01571,Basic service
SUR,Suriname,total,Hygiene,2020,16.82626,98708.54912,Limited service
SUR,Suriname,rural,Hygiene,2020,24.85836,49364.09091,Limited service
SUR,Suriname,urban,Hygiene,2020,12.71592,49344.45932,Limited service
SUR,Suriname,total,Sanitation,2020,6.08719,35709.55481,Limited service
SUR,Suriname,rural,Sanitation,2020,8.84899,17572.46285,Limited service
SUR,Suriname,urban,Sanitation,2020,4.67388,18137.09234,Limited service
SUR,Suriname,total,Drinking water,2020,1.06725,6260.83342,Limited service
SUR,Suriname,rural,Drinking water,2020,1.6003,3177.89104,Limited service
SUR,Suriname,urban,Drinking water,2020,0.79447,3082.94245,Limited service
SUR,Suriname,total,Hygiene,2020,11.07009,64940.89112,No handwashing facility
SUR,Suriname,rural,Hygiene,2020,8.30331,16488.84341,No handwashing facility
SUR,Suriname,urban,Hygiene,2020,12.48595,48452.05038,No handwashing facility
SUR,Suriname,total,Sanitation,2020,1.21956,7154.36558,Open defecation
SUR,Suriname,rural,Sanitation,2020,3.24685,6447.642,Open defecation
SUR,Suriname,urban,Sanitation,2020,0.18212,706.72386,Open defecation
SUR,Suriname,total,Sanitation,2020,25.1806,147717.97514,Safely managed service
SUR,Suriname,rural,Sanitation,2020,33.94891,67416.24548,Safely managed service
SUR,Suriname,urban,Sanitation,2020,20.69352,80301.73089,Safely managed service
SUR,Suriname,total,Drinking water,2020,55.76043,327109.6658,Safely managed service
SUR,Suriname,rural,Drinking water,2020,40.80697,81035.07201,Safely managed service
SUR,Suriname,urban,Drinking water,2020,63.4127,246074.5917,Safely managed service
SUR,Suriname,total,Drinking water,2020,0.56378,3307.35382,Surface water
SUR,Suriname,rural,Drinking water,2020,1.66549,3307.35397,Surface water
SUR,Suriname,urban,Drinking water,2020,0,0,Surface water
SUR,Suriname,total,Sanitation,2020,2.73903,16068.09096,Unimproved
SUR,Suriname,rural,Sanitation,2020,5.54008,11001.56806,Unimproved
SUR,Suriname,urban,Sanitation,2020,1.30563,5066.52328,Unimproved
SUR,Suriname,total,Drinking water,2020,0.37934,2225.31692,Unimproved
SUR,Suriname,rural,Drinking water,2020,0.1598,317.33675,Unimproved
SUR,Suriname,urban,Drinking water,2020,0.49168,1907.98014,Unimproved
SVK,Slovakia,rural,Drinking water,2020,100,2524539,At least basic
SVK,Slovakia,urban,Drinking water,2020,99.60509,2923513.12491,At least basic
SVK,Slovakia,total,Sanitation,2020,15.59764,851575.63295,Basic service
SVK,Slovakia,rural,Sanitation,2020,21.17605,534597.71387,Basic service
SVK,Slovakia,urban,Sanitation,2020,10.79955,316977.91573,Basic service
SVK,Slovakia,total,Drinking water,2020,0.54996,30026.00153,Basic service
SVK,Slovakia,total,Sanitation,2020,2.42138,132198.84109,Limited service
SVK,Slovakia,rural,Sanitation,2020,3.79311,95758.48259,Limited service
SVK,Slovakia,urban,Sanitation,2020,1.24154,36440.35768,Limited service
SVK,Slovakia,total,Drinking water,2020,0.2123,11590.89983,Limited service
SVK,Slovakia,rural,Drinking water,2020,0,0,Limited service
SVK,Slovakia,urban,Drinking water,2020,0.39491,11590.89995,Limited service
SVK,Slovakia,total,Sanitation,2020,0,0,Open defecation
SVK,Slovakia,rural,Sanitation,2020,0,0,Open defecation
SVK,Slovakia,urban,Sanitation,2020,0,0,Open defecation
SVK,Slovakia,total,Sanitation,2020,81.93498,4473357.52624,Safely managed service
SVK,Slovakia,rural,Sanitation,2020,75.00813,1893609.50512,Safely managed service
SVK,Slovakia,urban,Sanitation,2020,87.8929,2579748.02508,Safely managed service
SVK,Slovakia,total,Drinking water,2020,99.23774,5418026.09869,Safely managed service
SVK,Slovakia,total,Drinking water,2020,0,0,Surface water
SVK,Slovakia,rural,Drinking water,2020,0,0,Surface water
SVK,Slovakia,urban,Drinking water,2020,0,0,Surface water
SVK,Slovakia,total,Sanitation,2020,0.04599,2510.99999,Unimproved
SVK,Slovakia,rural,Sanitation,2020,0.02271,573.29857,Unimproved
SVK,Slovakia,urban,Sanitation,2020,0.06602,1937.70142,Unimproved
SVK,Slovakia,total,Drinking water,2020,0,0,Unimproved
SVK,Slovakia,rural,Drinking water,2020,0,0,Unimproved
SVK,Slovakia,urban,Drinking water,2020,0,0,Unimproved
SVN,Slovenia,total,Sanitation,2020,26.5516,551989.66614,Basic service
SVN,Slovenia,total,Drinking water,2020,1.22568,25481.03359,Basic service
SVN,Slovenia,total,Sanitation,2020,0.87926,18279.12376,Limited service
SVN,Slovenia,total,Drinking water,2020,0,0,Limited service
SVN,Slovenia,total,Sanitation,2020,0,0,Open defecation
SVN,Slovenia,total,Sanitation,2020,71.5482,1487438.28362,Safely managed service
SVN,Slovenia,total,Drinking water,2020,98.27432,2043056.20691,Safely managed service
SVN,Slovenia,total,Drinking water,2020,0,0,Surface water
SVN,Slovenia,total,Sanitation,2020,1.02095,21224.82648,Unimproved
SVN,Slovenia,total,Drinking water,2020,0.5,10394.6595,Unimproved
SWE,Sweden,rural,Drinking water,2020,99.71938,1210827.95932,At least basic
SWE,Sweden,urban,Drinking water,2020,99.84156,8870957.58253,At least basic
SWE,Sweden,total,Sanitation,2020,4.35506,439829.54135,Basic service
SWE,Sweden,rural,Sanitation,2020,9.08333,110292.97933,Basic service
SWE,Sweden,urban,Sanitation,2020,3.70889,329536.57648,Basic service
SWE,Sweden,total,Drinking water,2020,0.07507,7581.17639,Basic service
SWE,Sweden,total,Sanitation,2020,0.70182,70878.52695,Limited service
SWE,Sweden,rural,Sanitation,2020,0.35,4249.8239,Limited service
SWE,Sweden,urban,Sanitation,2020,0.7499,66628.70607,Limited service
SWE,Sweden,total,Drinking water,2020,0,0,Limited service
SWE,Sweden,rural,Drinking water,2020,0,0,Limited service
SWE,Sweden,urban,Drinking water,2020,0,0,Limited service
SWE,Sweden,total,Sanitation,2020,0,0,Open defecation
SWE,Sweden,rural,Sanitation,2020,0,0,Open defecation
SWE,Sweden,urban,Sanitation,2020,0,0,Open defecation
SWE,Sweden,total,Sanitation,2020,94.93116,9587354.4039,Safely managed service
SWE,Sweden,rural,Sanitation,2020,90.56667,1099692.59676,Safely managed service
SWE,Sweden,urban,Sanitation,2020,95.52762,8487662.19001,Safely managed service
SWE,Sweden,total,Drinking water,2020,99.7518,10074203.7179,Safely managed service
SWE,Sweden,total,Drinking water,2020,0,0,Surface water
SWE,Sweden,rural,Drinking water,2020,0,0,Surface water
SWE,Sweden,urban,Drinking water,2020,0,0,Surface water
SWE,Sweden,total,Sanitation,2020,0.01196,1207.5278,Unimproved
SWE,Sweden,rural,Sanitation,2020,0,0,Unimproved
SWE,Sweden,urban,Sanitation,2020,0.01359,1207.52779,Unimproved
SWE,Sweden,total,Drinking water,2020,0.17313,17485.10581,Unimproved
SWE,Sweden,rural,Drinking water,2020,0.28063,3407.45128,Unimproved
SWE,Sweden,urban,Drinking water,2020,0.15844,14077.65523,Unimproved
THA,Thailand,total,Drinking water,2020,100,69799976,At least basic
THA,Thailand,rural,Drinking water,2020,100,33901848,At least basic
THA,Thailand,urban,Drinking water,2020,100,35898128,At least basic
THA,Thailand,total,Hygiene,2020,84.96759,59307359.7242,Basic service
THA,Thailand,rural,Hygiene,2020,83.16192,28193429.05818,Basic service
THA,Thailand,urban,Hygiene,2020,86.67285,31113930.64861,Basic service
THA,Thailand,total,Sanitation,2020,72.78078,50800969.70179,Basic service
THA,Thailand,rural,Sanitation,2020,76.22924,25843122.55109,Basic service
THA,Thailand,urban,Sanitation,2020,69.52409,24957847.19238,Basic service
THA,Thailand,total,Hygiene,2020,9.11838,6364628.19421,Limited service
THA,Thailand,rural,Hygiene,2020,11.25837,3816797.00687,Limited service
THA,Thailand,urban,Hygiene,2020,7.09739,2547831.2116,Limited service
THA,Thailand,total,Sanitation,2020,1.25305,874628.10439,Limited service
THA,Thailand,rural,Sanitation,2020,1.70549,578192.80951,Limited service
THA,Thailand,urban,Sanitation,2020,0.82577,296435.30029,Limited service
THA,Thailand,total,Drinking water,2020,0,0,Limited service
THA,Thailand,rural,Drinking water,2020,0,0,Limited service
THA,Thailand,urban,Drinking water,2020,0,0,Limited service
THA,Thailand,total,Hygiene,2020,5.91403,4127988.24492,No handwashing facility
THA,Thailand,rural,Hygiene,2020,5.5797,1891621.89562,No handwashing facility
THA,Thailand,urban,Hygiene,2020,6.22976,2236366.08164,No handwashing facility
THA,Thailand,total,Sanitation,2020,0,0,Open defecation
THA,Thailand,rural,Sanitation,2020,0,0,Open defecation
THA,Thailand,urban,Sanitation,2020,0,0,Open defecation
THA,Thailand,total,Sanitation,2020,25.93234,18100763.75282,Safely managed service
THA,Thailand,rural,Sanitation,2020,22.06527,7480532.63839,Safely managed service
THA,Thailand,urban,Sanitation,2020,29.58436,10620231.06539,Safely managed service
THA,Thailand,total,Drinking water,2020,0,0,Surface water
THA,Thailand,rural,Drinking water,2020,0,0,Surface water
THA,Thailand,urban,Drinking water,2020,0,0,Surface water
THA,Thailand,total,Sanitation,2020,0.03383,23614.441,Unimproved
THA,Thailand,rural,Sanitation,2020,0,0,Unimproved
THA,Thailand,urban,Sanitation,2020,0.06578,23614.44051,Unimproved
THA,Thailand,total,Drinking water,2020,0,0,Unimproved
THA,Thailand,rural,Drinking water,2020,0,0,Unimproved
THA,Thailand,urban,Drinking water,2020,0,0,Unimproved
TJK,Tajikistan,total,Sanitation,2020,96.76531,9229129.05686,At least basic
TJK,Tajikistan,urban,Sanitation,2020,94.09955,2468629.94684,At least basic
TJK,Tajikistan,rural,Drinking water,2020,76.6436,5299305.61885,At least basic
TJK,Tajikistan,urban,Drinking water,2020,95.58063,2507484.92845,At least basic
TJK,Tajikistan,total,Hygiene,2020,72.86508,6949610.51156,Basic service
TJK,Tajikistan,rural,Hygiene,2020,67.59731,4673825.435,Basic service
TJK,Tajikistan,urban,Hygiene,2020,86.74867,2275785.12615,Basic service
TJK,Tajikistan,rural,Sanitation,2020,38.51456,2662980.49494,Basic service
TJK,Tajikistan,total,Drinking water,2020,26.61555,2538496.08707,Basic service
TJK,Tajikistan,total,Hygiene,2020,23.59015,2249944.18302,Limited service
TJK,Tajikistan,rural,Hygiene,2020,28.15617,1946779.00882,Limited service
TJK,Tajikistan,urban,Hygiene,2020,11.55609,303165.16845,Limited service
TJK,Tajikistan,total,Sanitation,2020,2.60213,248181.9484,Limited service
TJK,Tajikistan,rural,Sanitation,2020,1.78282,123267.97319,Limited service
TJK,Tajikistan,urban,Sanitation,2020,4.76149,124913.97915,Limited service
TJK,Tajikistan,total,Drinking water,2020,2.56836,244961.35738,Limited service
TJK,Tajikistan,rural,Drinking water,2020,3.20714,221748.92276,Limited service
TJK,Tajikistan,urban,Drinking water,2020,0.88481,23212.43355,Limited service
TJK,Tajikistan,total,Hygiene,2020,3.54477,338087.31333,No handwashing facility
TJK,Tajikistan,rural,Hygiene,2020,4.24652,293613.55424,No handwashing facility
TJK,Tajikistan,urban,Hygiene,2020,1.69525,44473.50529,No handwashing facility
TJK,Tajikistan,total,Sanitation,2020,0,0,Open defecation
TJK,Tajikistan,rural,Sanitation,2020,0,0,Open defecation
TJK,Tajikistan,urban,Sanitation,2020,0,0,Open defecation
TJK,Tajikistan,rural,Sanitation,2020,59.26222,4097518.85358,Safely managed service
TJK,Tajikistan,total,Drinking water,2020,55.23686,5268294.22494,Safely managed service
TJK,Tajikistan,total,Drinking water,2020,12.15736,1159525.85877,Surface water
TJK,Tajikistan,rural,Drinking water,2020,16.00855,1106866.04011,Surface water
TJK,Tajikistan,urban,Drinking water,2020,2.00729,52659.81119,Surface water
TJK,Tajikistan,total,Sanitation,2020,0.63255,60330.77871,Unimproved
TJK,Tajikistan,rural,Sanitation,2020,0.44041,30450.67808,Unimproved
TJK,Tajikistan,urban,Sanitation,2020,1.13896,29879.85735,Unimproved
TJK,Tajikistan,total,Drinking water,2020,3.42186,326364.47089,Unimproved
TJK,Tajikistan,rural,Drinking water,2020,4.14071,286297.50513,Unimproved
TJK,Tajikistan,urban,Drinking water,2020,1.52727,40066.72068,Unimproved
TKM,Turkmenistan,total,Sanitation,2020,99.41113,5995671.31859,At least basic
TKM,Turkmenistan,rural,Sanitation,2020,99.72486,2855969.23935,At least basic
TKM,Turkmenistan,urban,Sanitation,2020,99.12746,3139702.14228,At least basic
TKM,Turkmenistan,total,Hygiene,2020,100,6031187,Basic service
TKM,Turkmenistan,rural,Hygiene,2020,100,2863848.8,Basic service
TKM,Turkmenistan,urban,Hygiene,2020,100,3167338.3,Basic service
TKM,Turkmenistan,total,Drinking water,2020,5.16577,311557.05153,Basic service
TKM,Turkmenistan,rural,Drinking water,2020,7.65245,219154.62556,Basic service
TKM,Turkmenistan,urban,Drinking water,2020,2.91735,92402.43705,Basic service
TKM,Turkmenistan,total,Hygiene,2020,0,0,Limited service
TKM,Turkmenistan,rural,Hygiene,2020,0,0,Limited service
TKM,Turkmenistan,urban,Hygiene,2020,0,0,Limited service
TKM,Turkmenistan,total,Sanitation,2020,0.40933,24687.72577,Limited service
TKM,Turkmenistan,rural,Sanitation,2020,0.16025,4589.29969,Limited service
TKM,Turkmenistan,urban,Sanitation,2020,0.63455,20098.42589,Limited service
TKM,Turkmenistan,total,Drinking water,2020,0,0,Limited service
TKM,Turkmenistan,rural,Drinking water,2020,0,0,Limited service
TKM,Turkmenistan,urban,Drinking water,2020,0,0,Limited service
TKM,Turkmenistan,total,Hygiene,2020,0,0,No handwashing facility
TKM,Turkmenistan,rural,Hygiene,2020,0,0,No handwashing facility
TKM,Turkmenistan,urban,Hygiene,2020,0,0,No handwashing facility
TKM,Turkmenistan,total,Sanitation,2020,0,0,Open defecation
TKM,Turkmenistan,rural,Sanitation,2020,0,0,Open defecation
TKM,Turkmenistan,urban,Sanitation,2020,0,0,Open defecation
TKM,Turkmenistan,total,Drinking water,2020,94.83423,5719629.94853,Safely managed service
TKM,Turkmenistan,rural,Drinking water,2020,92.34755,2644694.17444,Safely managed service
TKM,Turkmenistan,urban,Drinking water,2020,97.08265,3074935.86299,Safely managed service
TKM,Turkmenistan,total,Drinking water,2020,0,0,Surface water
TKM,Turkmenistan,rural,Drinking water,2020,0,0,Surface water
TKM,Turkmenistan,urban,Drinking water,2020,0,0,Surface water
TKM,Turkmenistan,total,Sanitation,2020,0.17953,10827.88821,Unimproved
TKM,Turkmenistan,rural,Sanitation,2020,0.11489,3290.22285,Unimproved
TKM,Turkmenistan,urban,Sanitation,2020,0.23798,7537.66542,Unimproved
TKM,Turkmenistan,total,Drinking water,2020,0,0,Unimproved
TKM,Turkmenistan,rural,Drinking water,2020,0,0,Unimproved
TKM,Turkmenistan,urban,Drinking water,2020,0,0,Unimproved
TLS,Timor-Leste,total,Sanitation,2020,56.76669,748435.92411,At least basic
TLS,Timor-Leste,rural,Sanitation,2020,49.08921,444505.74652,At least basic
TLS,Timor-Leste,urban,Sanitation,2020,73.60225,303930.20563,At least basic
TLS,Timor-Leste,total,Drinking water,2020,85.4956,1127209.87007,At least basic
TLS,Timor-Leste,rural,Drinking water,2020,80.48779,728821.79461,At least basic
TLS,Timor-Leste,urban,Drinking water,2020,96.47696,398388.12531,At least basic
TLS,Timor-Leste,total,Hygiene,2020,28.40753,374536.81117,Basic service
TLS,Timor-Leste,rural,Hygiene,2020,21.92583,198539.73898,Basic service
TLS,Timor-Leste,urban,Hygiene,2020,42.62091,175997.07876,Basic service
TLS,Timor-Leste,total,Hygiene,2020,64.40424,849132.55284,Limited service
TLS,Timor-Leste,rural,Hygiene,2020,69.37531,628197.62979,Limited service
TLS,Timor-Leste,urban,Hygiene,2020,53.50343,220934.94384,Limited service
TLS,Timor-Leste,total,Sanitation,2020,9.56085,126054.23635,Limited service
TLS,Timor-Leste,rural,Sanitation,2020,7.04861,63825.60628,Limited service
TLS,Timor-Leste,urban,Sanitation,2020,15.0698,62228.6322,Limited service
TLS,Timor-Leste,total,Drinking water,2020,1.88587,24864.04901,Limited service
TLS,Timor-Leste,rural,Drinking water,2020,2.04936,18557.12009,Limited service
TLS,Timor-Leste,urban,Drinking water,2020,1.52734,6306.92953,Limited service
TLS,Timor-Leste,total,Hygiene,2020,7.18823,94772.63759,No handwashing facility
TLS,Timor-Leste,rural,Hygiene,2020,8.69885,78768.63167,No handwashing facility
TLS,Timor-Leste,urban,Hygiene,2020,3.87566,16004.00713,No handwashing facility
TLS,Timor-Leste,total,Sanitation,2020,18.21606,240168.16139,Open defecation
TLS,Timor-Leste,rural,Sanitation,2020,26.52309,240168.16934,Open defecation
TLS,Timor-Leste,urban,Sanitation,2020,0,0,Open defecation
TLS,Timor-Leste,total,Drinking water,2020,4.2585,56145.89783,Surface water
TLS,Timor-Leste,rural,Drinking water,2020,6.2005,56145.89969,Surface water
TLS,Timor-Leste,urban,Drinking water,2020,0,0,Surface water
TLS,Timor-Leste,total,Sanitation,2020,15.4564,203783.65927,Unimproved
TLS,Timor-Leste,rural,Sanitation,2020,17.33909,157006.48599,Unimproved
TLS,Timor-Leste,urban,Sanitation,2020,11.32795,46777.17846,Unimproved
TLS,Timor-Leste,total,Drinking water,2020,8.36003,110222.13878,Unimproved
TLS,Timor-Leste,rural,Drinking water,2020,11.26234,101981.16154,Unimproved
